CNN-Transformer_equity,CNN-Transformer_drawdown,XGBoost_equity,XGBoost_drawdown,Transformer_equity,Transformer_drawdown,PatchTST_equity,PatchTST_drawdown,LSTM-Transformer_equity,LSTM-Transformer_drawdown,LSTM_equity,LSTM_drawdown,TimeMixer_equity,TimeMixer_drawdown,ModernTCN_equity,ModernTCN_drawdown,TCN_equity,TCN_drawdown,DLinear_equity,DLinear_drawdown
2.85979905,-0.00817228,2.73465423,-0.01918547,2.50710727,-0.00817228,2.11783213,-0.01112016,2.51900726,-0.00817228,1.93454578,-0.02449375,1.72127913,-0.08093452,1.22969952,-0.07857486,1.23854594,-0.11633456,0.62351153,-0.38817530
2.82237043,-0.02115317,2.69886349,-0.03202222,2.47429463,-0.02115317,2.09011426,-0.02406247,2.48603888,-0.02115317,1.95986482,-0.01172647,1.74380697,-0.06890593,1.21360540,-0.09063434,1.22233604,-0.12789984,0.61535111,-0.39618277
2.80480365,-0.02724563,2.68206543,-0.03804703,2.45889432,-0.02724563,2.10103328,-0.01896406,2.49902625,-0.01603955,1.94962624,-0.01688933,1.73469711,-0.07377008,1.20605178,-0.09629434,1.22872167,-0.12334388,0.61856578,-0.39302835
2.84466109,-0.01342238,2.64127009,-0.05267874,2.42149350,-0.04204163,2.13299087,-0.00404209,2.53703749,-0.00107310,1.91997161,-0.03184286,1.70831164,-0.08785843,1.18770722,-0.11004008,1.24741104,-0.11000957,0.60853857,-0.40286762
2.76501656,-0.04104448,2.56996135,-0.07825442,2.35611827,-0.06790450,2.19057714,0.00000000,2.46600577,-0.02904095,1.86813642,-0.05798106,1.66219082,-0.11248433,1.15564163,-0.13406713,1.21248616,-0.13492743,0.62435929,-0.38734343
2.79316901,-0.03128073,2.59612782,-0.06886953,2.38010746,-0.05841422,2.21069027,0.00000000,2.49111380,-0.01915498,1.88715714,-0.04838975,1.67911468,-0.10344795,1.16740797,-0.12525050,1.19892855,-0.14460038,0.63009194,-0.38171823
2.77764208,-0.03666574,2.58169622,-0.07404558,2.36687669,-0.06364840,2.22076857,0.00000000,2.47726596,-0.02460740,1.87666663,-0.05367965,1.66978065,-0.10843179,1.16091847,-0.13011314,1.20559327,-0.13984530,0.63296447,-0.37889955
2.72139432,-0.05617343,2.52941640,-0.09279633,2.41243950,-0.04562346,2.17357683,-0.02125018,2.42710087,-0.04435928,1.83866379,-0.07284281,1.63596729,-0.12648621,1.13740966,-0.14772851,1.23000676,-0.12242701,0.64578211,-0.36632215
2.69367497,-0.06578698,2.55265090,-0.08446301,2.43701193,-0.03590245,2.15143739,-0.03121945,2.40237911,-0.05409316,1.81993568,-0.08228657,1.61930379,-0.13538358,1.14785759,-0.13989978,1.24253526,-0.11348830,0.63855857,-0.37341029
2.67342855,-0.07280879,2.53601712,-0.09042891,2.42113168,-0.04218477,2.13526659,-0.03850108,2.41803368,-0.04792937,1.83179489,-0.07630650,1.62985562,-0.12974949,1.14037783,-0.14550443,1.23443855,-0.11926506,0.64271960,-0.36932726
2.70168957,-0.06300738,2.56282555,-0.08081376,2.44672565,-0.03205964,2.15783866,-0.02833700,2.39247246,-0.05799378,1.81243084,-0.08607093,1.61262630,-0.13894898,1.15243285,-0.13647149,1.24748790,-0.10995474,0.63592536,-0.37599415
2.73530397,-0.05134932,2.59471220,-0.06937725,2.47716779,-0.02001653,2.18468647,-0.01624757,2.36270534,-0.06971421,1.78988059,-0.09744203,1.59256201,-0.14966217,1.13694185,-0.14807904,1.26300913,-0.09888080,0.62801318,-0.38375803
2.68308776,-0.06945881,2.54517984,-0.08714259,2.42987932,-0.03872415,2.14298139,-0.03502714,2.31523922,-0.08840341,1.82404893,-0.08021244,1.62296359,-0.13342945,1.11410100,-0.16519390,1.23889863,-0.11608293,0.61539657,-0.39613816
2.68540571,-0.06865490,2.54737866,-0.08635396,2.43197853,-0.03789369,2.14483274,-0.03419349,2.31723939,-0.08761587,1.82247311,-0.08100706,1.62156149,-0.13417809,1.11506348,-0.16447270,1.23996893,-0.11531930,0.61592822,-0.39561648
2.70322143,-0.06247610,2.52793127,-0.09332899,2.44811294,-0.03151081,2.15906215,-0.02778607,2.33261259,-0.08156286,1.81038232,-0.08710391,1.61080361,-0.13992219,1.12246112,-0.15892958,1.24819522,-0.10945008,0.61122605,-0.40023051
2.71637874,-0.05791292,2.54276333,-0.08800930,2.43374920,-0.03719320,2.14639434,-0.03349031,2.31892652,-0.08695158,1.82100433,-0.08174770,1.62025463,-0.13487588,1.11587534,-0.16386437,1.24087172,-0.11467518,0.61481228,-0.39671150
2.70937164,-0.06034310,2.53620408,-0.09036185,2.44002724,-0.03470957,2.15193113,-0.03099712,2.32490836,-0.08459630,1.81630691,-0.08411640,1.61607506,-0.13710753,1.11188098,-0.16685738,1.24407264,-0.11239142,0.61322633,-0.39826772
2.71842040,-0.05720484,2.52519746,-0.09430950,2.45061647,-0.03052040,2.16127008,-0.02679185,2.33499800,-0.08062363,1.80842450,-0.08809115,1.60906162,-0.14085231,1.11559444,-0.16407485,1.23742954,-0.11713107,0.61527438,-0.39625806
2.71192247,-0.05945843,2.53123352,-0.09214460,2.45402363,-0.02917251,2.15610393,-0.02911814,2.32941658,-0.08282125,1.81274724,-0.08591139,1.61290781,-0.13879867,1.11292780,-0.16607299,1.23323425,-0.12012429,0.61612981,-0.39541866
2.70415175,-0.06215345,2.53848650,-0.08954324,2.44453787,-0.03292514,2.14992585,-0.03190009,2.32274189,-0.08544932,1.81794147,-0.08329216,1.61752942,-0.13633099,1.10973882,-0.16846252,1.22970055,-0.12264548,0.61789527,-0.39368630
2.68810897,-0.06771736,2.52596504,-0.09403420,2.43003529,-0.03866245,2.13717110,-0.03764349,2.33419915,-0.08093817,1.80897421,-0.08781396,1.60955072,-0.14059116,1.10315513,-0.17339574,1.22240517,-0.12785051,0.61484741,-0.39667703
2.65832559,-0.07804676,2.49797816,-0.10407201,2.40311128,-0.04931376,2.11349193,-0.04830609,2.30600278,-0.09204014,1.78893135,-0.09792069,1.59171742,-0.15011313,1.09093253,-0.18255425,1.23472662,-0.11905952,0.60803510,-0.40336165
2.64272292,-0.08345803,2.48331662,-0.10933053,2.38900655,-0.05489368,2.10108708,-0.05389192,2.29246801,-0.09736929,1.77843147,-0.10321532,1.58237505,-0.15510143,1.08452945,-0.18735213,1.24197368,-0.11388897,0.60446632,-0.40686354
2.64950063,-0.08110740,2.48968552,-0.10704626,2.39513357,-0.05246979,2.10647568,-0.05146547,2.29834744,-0.09505433,1.78299256,-0.10091536,1.58643333,-0.15293454,1.08066346,-0.19024896,1.24391696,-0.11250249,0.60601658,-0.40534234
2.68399773,-0.06914321,2.52210179,-0.09541980,2.42631876,-0.04013273,2.13390247,-0.03911533,2.32827245,-0.08327174,1.80620753,-0.08920907,1.60708905,-0.14190555,1.06659298,-0.20079210,1.26011304,-0.10094707,0.59752009,-0.41367957
2.68840670,-0.06761411,2.52624480,-0.09393386,2.43030443,-0.03855598,2.13740780,-0.03753690,2.33209706,-0.08176584,1.80917456,-0.08771293,1.60972899,-0.14049598,1.06727846,-0.20027846,1.26218301,-0.09947021,0.59653855,-0.41464271
2.68592129,-0.06847609,2.52390932,-0.09477151,2.43012092,-0.03862857,2.13543179,-0.03842669,2.32994107,-0.08261474,1.80750200,-0.08855633,1.60824081,-0.14129058,1.06719787,-0.20033885,1.26101614,-0.10030274,0.59709004,-0.41410156
2.72874823,-0.05362297,2.56415298,-0.08033766,2.47129925,-0.02233816,2.09924696,-0.05472052,2.29046028,-0.09815981,1.77687392,-0.10400072,1.58098922,-0.15584139,1.08528151,-0.18678861,1.23964825,-0.11554809,0.60720772,-0.40417352
2.79580194,-0.03036758,2.62716208,-0.05773874,2.53202665,0.00000000,2.14873264,-0.03243739,2.23417665,-0.12032078,1.73321069,-0.12601817,1.54213947,-0.17658495,1.11195020,-0.16680551,1.20918630,-0.13728178,0.59167956,-0.41941063
2.77949754,-0.03602223,2.61184115,-0.06323376,2.54426075,0.00000000,2.13620178,-0.03807996,2.21891333,-0.12633053,1.74331833,-0.12092133,1.55113283,-0.17178300,1.11732286,-0.16277973,1.21623796,-0.13225063,0.58763735,-0.42337707
2.82117518,-0.02156770,2.65100483,-0.04918727,2.50611041,-0.01499467,2.16823342,-0.02365629,2.25218519,-0.11323014,1.71717785,-0.13410282,1.52787411,-0.18420184,1.13295942,-0.15106311,1.23325880,-0.12010677,0.59644878,-0.41473080
2.83146151,-0.01800023,2.66067070,-0.04572049,2.51274187,-0.01238823,2.17613905,-0.02009643,2.24172128,-0.11735018,1.71091682,-0.13725998,1.52230330,-0.18717634,1.12769556,-0.15500737,1.23775541,-0.11689858,0.59862350,-0.41259684
2.85991816,-0.00813097,2.68741088,-0.03612983,2.53799534,-0.00246257,2.19800960,-0.01024824,2.26649266,-0.10759676,1.72982273,-0.12772656,1.53912500,-0.17819450,1.14015678,-0.14567007,1.22407801,-0.12665699,0.59200861,-0.41908774
2.90309907,0.00000000,2.72798716,-0.02157669,2.57631565,0.00000000,2.23119658,0.00000000,2.30071365,-0.09412267,1.75594072,-0.11455641,1.56236372,-0.16578635,1.12180179,-0.15942363,1.20559608,-0.13984329,0.60035514,-0.41089766
2.91200653,0.00000000,2.73635733,-0.01857463,2.58422045,0.00000000,2.23804247,0.00000000,2.30777283,-0.09134320,1.76132840,-0.11183964,1.56715745,-0.16322676,1.12412197,-0.15768510,1.20808957,-0.13806427,0.60219718,-0.40909014
2.90466130,-0.00252240,2.72945515,-0.02105018,2.57770202,-0.00252240,2.23239724,-0.00252240,2.30195171,-0.09363520,1.75688564,-0.11407993,1.56320446,-0.16533744,1.12128649,-0.15980975,1.20504228,-0.14023841,0.60067820,-0.41058065
2.87051849,-0.01424724,2.69737180,-0.03255723,2.54740245,-0.01424724,2.20615655,-0.01424724,2.27489345,-0.10428905,1.73623434,-0.12449347,1.54482979,-0.17514847,1.10810634,-0.16968576,1.21800190,-0.13099212,0.59361754,-0.41750898
2.87017854,-0.01436398,2.69705236,-0.03267180,2.54710076,-0.01436398,2.20589528,-0.01436398,2.27462403,-0.10439513,1.73602872,-0.12459715,1.54464684,-0.17524616,1.10797510,-0.16978409,1.21663965,-0.13196404,0.59309422,-0.41802248
2.88151005,-0.01047267,2.68370730,-0.03745816,2.53449767,-0.01924092,2.21460419,-0.01047267,2.26336916,-0.10882660,1.72743882,-0.12892866,1.53700390,-0.17932705,1.10249283,-0.17389201,1.22144296,-0.12853702,0.59602886,-0.41514285
2.92785749,0.00000000,2.72418949,-0.02293877,2.57272912,-0.00444673,2.25022483,0.00000000,2.22696416,-0.12316061,1.69965396,-0.14293935,1.51228207,-0.19252711,1.11912330,-0.16143064,1.24108917,-0.11452004,0.60561564,-0.40573576
2.96279974,0.00000000,2.75670109,-0.01127812,2.60343313,0.00000000,2.27707994,0.00000000,2.20038665,-0.13362517,1.67936959,-0.15316786,1.49423388,-0.20216382,1.13247938,-0.15142281,1.25590084,-0.10395235,0.59778236,-0.41342221
2.87509791,-0.02960100,2.67509998,-0.04054527,2.52636891,-0.02960100,2.34220670,0.00000000,2.26552030,-0.10797961,1.72908061,-0.12810078,1.53846469,-0.17854707,1.09895686,-0.17654154,1.21872492,-0.13047626,0.61547732,-0.39605893
2.84742855,-0.03893992,2.64935536,-0.04977887,2.50205564,-0.03893992,2.36474763,0.00000000,2.28732321,-0.09939499,1.74572093,-0.11970980,1.55327057,-0.17064157,1.10843404,-0.16944020,1.20699616,-0.13884438,0.62140055,-0.39024672
2.85113161,-0.03769007,2.65280083,-0.04854311,2.50530955,-0.03769007,2.36545822,0.00000000,2.28434856,-0.10056622,1.74345063,-0.12085461,1.55125055,-0.17172015,1.10699253,-0.17052034,1.20856585,-0.13772445,0.62059242,-0.39103970
2.83632904,-0.04268621,2.63902796,-0.05348291,2.51581137,-0.03365624,2.37537381,0.00000000,2.27477297,-0.10433649,1.73614239,-0.12453984,1.54474798,-0.17519215,1.11052586,-0.16787279,1.20229119,-0.14220124,0.61799100,-0.39359235
2.77192144,-0.06442497,2.57910069,-0.07497650,2.57294062,-0.01171242,2.31905825,-0.02370808,2.22311724,-0.12467529,1.69671793,-0.14441986,1.50966971,-0.19392196,1.13574377,-0.14897677,1.17498946,-0.16168020,0.63140640,-0.38042841
2.67945025,-0.09563572,2.49306199,-0.10583525,2.48453447,-0.04566995,2.24169455,-0.05627715,2.14895413,-0.15387609,1.64011548,-0.17296198,1.45930719,-0.22081269,1.17363214,-0.12058667,1.13579186,-0.18964652,0.65247010,-0.35975952
2.67067973,-0.09859593,2.48490157,-0.10876207,2.47640197,-0.04879371,2.23435692,-0.05936619,2.14192006,-0.15664566,1.63474697,-0.17566908,1.45453051,-0.22336317,1.17747373,-0.11770813,1.13207412,-0.19229901,0.64968193,-0.36249543
2.64540993,-0.10712496,2.46138959,-0.11719491,2.45297041,-0.05779396,2.25326391,-0.05140660,2.12165335,-0.16462543,1.61927910,-0.18346885,1.44076783,-0.23071166,1.18861491,-0.10935994,1.14165367,-0.18546429,0.64353468,-0.36852746
2.59021850,-0.12575310,2.41003739,-0.13561295,2.40179386,-0.07745129,2.20400059,-0.07214579,2.07738910,-0.18205393,1.58549593,-0.20050421,1.41070896,-0.24676139,1.16262812,-0.12883209,1.11669359,-0.20327256,0.63010856,-0.38170193
2.53604116,-0.14403896,2.35962874,-0.15369258,2.35155764,-0.09674744,2.15790144,-0.09155290,2.03393817,-0.19916219,1.55233349,-0.21722657,1.38120239,-0.26251622,1.13831044,-0.14705354,1.09333668,-0.21993701,0.61692913,-0.39463433
2.55515831,-0.13758656,2.33948179,-0.16091851,2.36928412,-0.08993855,2.17416810,-0.08470486,2.04927037,-0.19312533,1.56403527,-0.21132588,1.39161415,-0.25695693,1.12859133,-0.15433616,1.08400157,-0.22659734,0.61166167,-0.39980305
2.51356364,-0.15162554,2.30373754,-0.17373859,2.40548371,-0.07603399,2.20738657,-0.07072034,2.08058057,-0.18079733,1.58793171,-0.19927596,1.41287621,-0.24560420,1.11134792,-0.16725681,1.06743943,-0.23841393,0.62039541,-0.39123302
2.48624765,-0.16084519,2.27870182,-0.18271794,2.37693678,-0.08699910,2.23137521,-0.06062145,2.10319115,-0.17189469,1.60518845,-0.19057414,1.42823056,-0.23740585,1.12231408,-0.15903977,1.05583910,-0.24669042,0.62713752,-0.38461728
2.46355812,-0.16850333,2.29721858,-0.17607669,2.35524482,-0.09533116,2.21324302,-0.06825485,2.08610058,-0.17862389,1.59214467,-0.19715155,1.41662473,-0.24360270,1.13031170,-0.15304707,1.06441886,-0.24056901,0.63160651,-0.38023205
2.45702537,-0.17070825,2.29342415,-0.17743761,2.34899929,-0.09773012,2.20737405,-0.07072561,2.08954631,-0.17726718,1.59477450,-0.19582544,1.41896465,-0.24235332,1.12844471,-0.15444603,1.06266071,-0.24182340,0.63056325,-0.38125576
2.47104166,-0.16597750,2.27804770,-0.18295254,2.33325024,-0.10377946,2.19257453,-0.07695600,2.07762632,-0.18196052,1.58567698,-0.20041292,1.41087005,-0.24667537,1.13488201,-0.14962250,1.06872274,-0.23749833,0.62633559,-0.38540418
2.46560981,-0.16781085,2.28305532,-0.18115650,2.33837921,-0.10180938,2.18556223,-0.07990809,2.08219337,-0.18016230,1.58916262,-0.19865526,1.41397143,-0.24501941,1.13238731,-0.15149180,1.06637347,-0.23917446,0.62433244,-0.38736978
2.47265519,-0.16543290,2.29186211,-0.17799785,2.34739941,-0.09834465,2.19180739,-0.07727896,2.09022535,-0.17699981,1.59529275,-0.19556411,1.41942577,-0.24210711,1.13562306,-0.14906722,1.06225998,-0.24210931,0.62611644,-0.38561921
2.47645084,-0.16415180,2.29538024,-0.17673603,2.35100278,-0.09696056,2.19517192,-0.07586254,2.09343395,-0.17573647,1.59774161,-0.19432926,1.42160466,-0.24094370,1.13736630,-0.14776100,1.06062935,-0.24327271,0.62707756,-0.38467611
2.42854669,-0.18032034,2.33748640,-0.16163418,2.39412928,-0.08039532,2.23543988,-0.05891028,2.13183564,-0.16061628,1.62705038,-0.17955014,1.44768240,-0.22701967,1.11536523,-0.16424660,1.04117330,-0.25715402,0.61494746,-0.39657886
2.41126238,-0.18615412,2.32318767,-0.16676259,2.37948405,-0.08602067,2.22176538,-0.06466705,2.11879490,-0.16575091,1.61709748,-0.18456894,1.43882672,-0.23174810,1.10742701,-0.17019478,1.04754231,-0.25260993,0.61057079,-0.40087349
2.42664763,-0.18096131,2.33801095,-0.16144605,2.39466654,-0.08018896,2.23594153,-0.05869909,2.13231404,-0.16042792,1.62741550,-0.17936602,1.44800727,-0.22684621,1.09925356,-0.17631922,1.05317869,-0.24858854,0.61446658,-0.39705071
2.44780965,-0.17381873,2.35840000,-0.15413329,2.41554967,-0.07216758,2.25544046,-0.05049030,2.15090927,-0.15310628,1.64160767,-0.17220953,1.46063488,-0.22010378,1.10774055,-0.16995984,1.06236313,-0.24203572,0.61982515,-0.39179259
2.45447806,-0.17156802,2.36482483,-0.15182895,2.42213019,-0.06963994,2.26158481,-0.04790362,2.15676885,-0.15079914,1.64607980,-0.16995444,1.46461399,-0.21797916,1.11075829,-0.16769862,1.06525725,-0.23997085,0.62151370,-0.39013569
2.44052503,-0.17627742,2.35138146,-0.15665056,2.40836105,-0.07492878,2.24872833,-0.05331602,2.14450822,-0.15562661,1.63672229,-0.17467302,1.45628807,-0.22242473,1.11596189,-0.16379952,1.05920156,-0.24429140,0.61798057,-0.39360260
2.45816903,-0.17032225,2.36838099,-0.15055349,2.42577252,-0.06824090,2.26498572,-0.04647188,2.16001214,-0.14952214,1.64855512,-0.16870624,1.46681643,-0.21680318,1.12291387,-0.15859033,1.06685916,-0.23882794,0.62244831,-0.38921859
2.44662884,-0.17421728,2.35726232,-0.15454133,2.41438442,-0.07261516,2.25435245,-0.05094834,2.14987168,-0.15351481,1.64081577,-0.17260885,1.45993028,-0.22048000,1.11764221,-0.16254044,1.06185065,-0.24240136,0.61952615,-0.39208598
2.42444663,-0.18170418,2.33589035,-0.16220663,2.39249455,-0.08102324,2.23391350,-0.05955286,2.13038000,-0.16118942,1.62593942,-0.18011034,1.44669391,-0.22754747,1.10750917,-0.17013321,1.05222345,-0.24927008,0.61390926,-0.39759760
2.43431153,-0.17837460,2.34539492,-0.15879770,2.38036717,-0.08568146,2.24300314,-0.05572625,2.13904837,-0.15777636,1.63255525,-0.17677427,1.45258040,-0.22440441,1.11201555,-0.16675655,1.05650487,-0.24621541,0.61079739,-0.40065113
2.48192541,-0.16230403,2.39126963,-0.14234422,2.42454556,-0.06871218,2.28687512,-0.03725674,2.18088705,-0.14130290,1.66448718,-0.16067240,1.48099213,-0.20923416,1.13376600,-0.15045873,1.03478367,-0.26171283,0.62213348,-0.38952753
2.48115874,-0.16256279,2.39053097,-0.14260915,2.42379662,-0.06899986,2.28529466,-0.03792209,2.18021337,-0.14156815,1.66397303,-0.16093167,1.48053465,-0.20947843,1.13341578,-0.15072116,1.03510332,-0.26148478,0.62194130,-0.38971610
2.46769395,-0.16710741,2.37755800,-0.14726205,2.41064312,-0.07405222,2.27060749,-0.04410519,2.16838176,-0.14622670,1.65494295,-0.16548514,1.47250006,-0.21376845,1.12726494,-0.15533004,1.02845090,-0.26623108,0.62469452,-0.38701449
2.45537538,-0.17126516,2.36568938,-0.15151887,2.42026625,-0.07035590,2.25927276,-0.04887696,2.15755734,-0.15048868,1.64668158,-0.16965098,1.46514943,-0.21769326,1.12163771,-0.15954658,1.02331694,-0.26989401,0.62781296,-0.38395450
2.45356917,-0.17187479,2.36394914,-0.15214302,2.42090613,-0.07011012,2.25867545,-0.04912842,2.15698691,-0.15071328,1.64624623,-0.16987051,1.46476207,-0.21790009,1.12134117,-0.15976878,1.02256417,-0.27043108,0.62701916,-0.38473342
2.46406088,-0.16833364,2.37405763,-0.14851750,2.43125817,-0.06613381,2.24901713,-0.05319444,2.14776342,-0.15434492,1.63920671,-0.17342023,1.45849860,-0.22124443,1.11654620,-0.16336169,1.02693676,-0.26731137,0.62907334,-0.38271774
2.46706783,-0.16731874,2.37695475,-0.14747842,2.43422510,-0.06499419,2.24951264,-0.05298584,2.14514245,-0.15537689,1.63956787,-0.17323812,1.45671876,-0.22219476,1.11518365,-0.16438266,1.02818995,-0.26641726,0.62767659,-0.38408831
2.45327481,-0.17197414,2.36366554,-0.15224474,2.44540027,-0.06070171,2.23693594,-0.05828046,2.13100412,-0.16094368,1.64709489,-0.16944257,1.46486307,-0.21784617,1.12141848,-0.15971084,1.02244149,-0.27051861,0.63118584,-0.38064483
2.46030579,-0.16960105,2.37043970,-0.14981511,2.43839186,-0.06339370,2.24334690,-0.05558153,2.13711149,-0.15853898,1.64237439,-0.17182291,1.46066483,-0.22008779,1.11820454,-0.16211908,1.02537176,-0.26842795,0.62937689,-0.38241988
2.43739317,-0.17733449,2.34836400,-0.15773281,2.41324494,-0.07305284,2.22245480,-0.06437682,2.15487711,-0.15154399,1.62543672,-0.18036383,1.47426788,-0.21282453,1.12861829,-0.15431596,1.01582256,-0.27524102,0.62288618,-0.38878893
2.46076759,-0.16944518,2.32349499,-0.16665236,2.38768885,-0.08286914,2.19891917,-0.07428500,2.13421200,-0.15968062,1.60822347,-0.18904372,1.46012976,-0.22037349,1.11779492,-0.16242601,1.02556423,-0.26829063,0.61628986,-0.39526161
2.45497658,-0.17139976,2.32035053,-0.16778016,2.38445751,-0.08411033,2.19594329,-0.07553780,2.13132370,-0.16081785,1.60604700,-0.19014121,1.45815371,-0.22142858,1.11628217,-0.16355953,1.02695216,-0.26730038,0.61545582,-0.39608002
2.53766158,-0.14349203,2.39850125,-0.13975052,2.46476739,-0.05326265,2.26990391,-0.04440139,2.20310788,-0.13255372,1.66013957,-0.16286471,1.50726516,-0.19520585,1.15387918,-0.13538774,1.06051354,-0.24335535,0.59411146,-0.41702431
2.55247513,-0.13849219,2.41250245,-0.13472883,2.47915542,-0.04773609,2.28315443,-0.03882310,2.21596848,-0.12749002,1.66983061,-0.15797795,1.51606379,-0.19050788,1.16061493,-0.13034058,1.05326230,-0.24852889,0.59698546,-0.41420418
2.56955939,-0.13272593,2.42864984,-0.12893739,2.49574893,-0.04136238,2.29843606,-0.03238974,2.23080043,-0.12165013,1.68100714,-0.15234212,1.52621112,-0.18508978,1.16838317,-0.12451977,1.05925874,-0.24425061,0.60098121,-0.41028332
2.57847640,-0.12971627,2.43707786,-0.12591458,2.50440980,-0.03803567,2.28816148,-0.03671520,2.23854186,-0.11860204,1.68684065,-0.14940053,1.53150745,-0.18226184,1.17243775,-0.12148163,1.06293463,-0.24162797,0.59829468,-0.41291950
2.57744772,-0.13006347,2.43610559,-0.12626330,2.50341067,-0.03841944,2.28496046,-0.03806279,2.23764880,-0.11895367,1.68616769,-0.14973988,1.53089646,-0.18258808,1.17173306,-0.12200967,1.06229575,-0.24208379,0.59853337,-0.41268529
2.58656316,-0.12698684,2.42505392,-0.13022711,2.49205367,-0.04278176,2.27459448,-0.04242672,2.22749745,-0.12295063,1.67851820,-0.15359718,1.52395138,-0.18629636,1.17704876,-0.11802657,1.06711498,-0.23864541,0.60124868,-0.41002087
2.60013245,-0.12240695,2.44020098,-0.12479444,2.50761921,-0.03680291,2.28880175,-0.03644565,2.24141056,-0.11747252,1.68900234,-0.14831049,1.53347008,-0.18121391,1.16969683,-0.12353544,1.07271314,-0.23465129,0.59749324,-0.41370592
2.59460805,-0.12427154,2.43501638,-0.12665396,2.50229137,-0.03884938,2.28393882,-0.03849288,2.23664832,-0.11934759,1.68541378,-0.15012004,1.53021198,-0.18295355,1.16604192,-0.12627409,1.07043399,-0.23627740,0.59562627,-0.41553789
